,frame,x,y,state,interpolation,track
299,678,858.337,269.726,4,I,255
300,679,858.346,269.605,4,,255
301,680,858.521,269.594,4,I,255
302,681,858.774,269.592,4,I,255
303,682,859.036,269.596,4,I,255
304,683,859.236,269.605,4,,255
305,684,859.517,269.696,4,I,255
306,685,859.913,269.828,4,I,255
307,686,860.346,269.975,4,I,255
308,687,860.739,270.108,4,I,255
309,688,861.016,270.198,4,,255
310,689,861.155,270.204,4,I,255
311,690,861.329,270.204,4,I,255
312,691,861.494,270.2,4,I,255
313,692,861.609,270.198,4,,255
314,693,861.617,270.198,4,I,255
315,694,861.616,270.198,4,I,255
316,695,861.611,270.198,4,I,255
317,696,861.609,270.198,4,,255
318,697,861.609,270.198,4,I,255
319,698,861.609,270.198,4,I,255
320,699,861.609,270.198,4,I,255
321,700,861.609,270.198,4,,255
322,701,861.608,270.201,4,I,255
323,702,861.606,270.207,4,I,255
324,703,861.604,270.211,4,I,255
325,704,861.605,270.21,4,I,255
326,705,861.609,270.198,4,,255
327,706,861.669,270.017,4,I,255
328,707,861.756,269.753,4,I,255
329,708,861.844,269.489,4,I,255
330,709,861.905,269.308,4,,255
331,710,861.921,269.303,4,I,255
332,711,861.944,269.315,4,I,255
333,712,861.96,269.329,4,I,255
334,713,861.952,269.331,4,I,255
335,714,861.905,269.308,4,,255
336,715,861.193,268.902,4,I,255
337,716,860.154,268.306,4,I,255
338,717,858.996,267.646,4,I,255
339,718,857.929,267.048,4,I,255
340,719,857.16,266.639,4,,255
341,720,856.406,266.577,4,I,255
342,721,855.372,266.526,4,I,255
343,722,854.239,266.476,4,I,255
344,723,853.192,266.418,4,I,255
345,724,852.414,266.342,4,,255
346,725,851.341,265.758,4,I,255
347,726,849.835,264.907,4,I,255
348,727,848.182,263.962,4,I,255
349,728,846.672,263.097,4,I,255
350,729,845.593,262.487,4,,255
351,730,844.735,262.082,4,I,255
352,731,843.6,261.557,4,I,255
353,732,842.498,261.052,4,I,255
354,733,841.737,260.707,4,,255
355,734,841.692,260.733,4,I,255
356,735,841.693,260.802,4,I,255
357,736,841.716,260.889,4,I,255
358,737,841.739,260.965,4,I,255
359,738,841.737,261.004,4,,255
360,739,841.519,260.823,4,I,255
361,740,841.201,260.55,4,I,255
362,741,840.845,260.25,4,I,255
363,742,840.509,259.985,4,I,255
364,743,840.254,259.817,4,,255
365,744,839.79,260.026,4,I,255
366,745,839.13,260.345,4,I,255
367,746,838.406,260.708,4,I,255
368,747,837.748,261.048,4,I,255
369,748,837.288,261.3,4,,255
370,749,837.076,261.672,4,I,255
371,750,836.817,262.185,4,I,255
372,751,836.571,262.701,4,I,255
373,752,836.398,263.08,4,,255
374,753,836.352,263.406,4,I,255
375,754,836.308,263.84,4,I,255
376,755,836.235,264.264,4,I,255
377,756,836.102,264.563,4,,255
378,757,835.0,264.648,4,I,255
379,758,833.407,264.75,4,I,255
380,759,831.563,264.86,4,I,255
381,760,829.706,264.97,4,I,255
382,761,828.075,265.071,4,I,255
383,762,826.907,265.156,4,,255
384,763,825.83,265.45,4,I,255
385,764,824.391,265.868,4,I,255
386,765,822.95,266.3,4,I,255
387,766,821.865,266.639,4,,255
388,767,820.61,267.2,4,I,255
389,768,818.901,267.981,4,I,255
390,769,817.191,268.758,4,I,255
391,770,815.933,269.308,4,,255
392,771,814.823,269.53,4,I,255
393,772,813.341,269.793,4,I,255
394,773,811.894,270.036,4,I,255
395,774,810.891,270.198,4,,255
396,775,810.791,270.116,4,I,255
397,776,810.736,269.98,4,I,255
398,777,810.7,269.825,4,I,255
399,778,810.661,269.688,4,I,255
400,779,810.594,269.605,4,,255
401,780,810.001,269.753,4,I,255
0,387,634.12,276.13,2,,256
1,388,630.858,276.723,4,,256
2,389,631.154,277.316,4,,256
3,390,631.748,276.723,4,,256
4,391,630.265,274.647,4,,256
5,392,629.968,272.274,4,,256
6,393,629.184,270.38,4,I,256
7,394,628.188,268.715,4,,256
8,395,626.205,268.173,4,I,256
9,396,623.377,267.525,4,I,256
10,397,620.266,266.852,4,I,256
11,398,617.431,266.234,4,I,256
12,399,615.435,265.749,4,,256
13,400,614.278,264.808,4,I,256
14,401,612.75,263.459,4,I,256
15,402,611.118,261.987,4,I,256
16,403,609.65,260.678,4,I,256
17,404,608.613,259.817,4,,256
18,405,608.121,260.34,4,I,256
19,406,607.5,261.181,4,I,256
20,407,606.827,262.146,4,I,256
21,408,606.183,263.041,4,I,256
22,409,605.647,263.673,4,,256
23,410,604.055,264.17,4,I,256
24,411,601.765,264.852,4,I,256
25,412,599.233,265.581,4,I,256
26,413,596.915,266.222,4,I,256
27,414,595.266,266.639,4,,256
28,415,594.023,266.266,4,I,256
29,416,592.391,265.678,4,I,256
30,417,590.788,265.052,4,I,256
31,418,589.631,264.563,4,,256
32,419,588.903,263.747,4,I,256
33,420,587.969,262.61,4,I,256
34,421,587.051,261.485,4,I,256
35,422,586.368,260.707,4,,256
36,423,585.7,260.613,4,I,256
37,424,584.778,260.543,4,I,256
38,425,583.774,260.489,4,I,256
39,426,582.862,260.447,4,I,256
40,427,582.216,260.41,4,,256
41,428,581.811,260.346,4,I,256
42,429,581.291,260.256,4,I,256
43,430,580.789,260.169,4,I,256
44,431,580.437,260.114,4,,256
45,432,580.349,260.174,4,I,256
46,433,580.26,260.269,4,I,256
47,434,580.184,260.36,4,I,256
48,435,580.14,260.41,4,,256
49,436,580.248,260.249,4,I,256
50,437,580.408,260.01,4,I,256
51,438,580.583,259.749,4,I,256
52,439,580.733,259.521,4,,256
53,440,581.147,258.862,4,I,256
54,441,581.731,257.929,4,I,256
55,442,582.335,256.976,4,I,256
56,443,582.809,256.258,4,,256
57,444,583.605,255.403,4,I,256
58,445,584.736,254.205,4,I,256
59,446,585.974,252.901,4,I,256
60,447,587.089,251.727,4,I,256
61,448,587.851,250.919,4,,256
62,449,587.913,250.804,4,I,256
63,450,587.907,250.737,4,I,256
64,451,587.948,250.613,4,I,256
65,452,588.148,250.326,4,,256
66,453,590.394,247.697,4,I,256
67,454,593.474,244.11,4,I,256
68,455,595.86,241.428,4,,256
69,456,597.313,240.674,4,I,256
70,457,599.245,239.796,4,I,256
71,458,601.31,238.91,4,I,256
72,459,603.164,238.13,4,I,256
73,460,604.461,237.573,4,,256
74,461,604.892,237.35,4,I,256
75,462,605.374,237.085,4,I,256
76,463,605.845,236.842,4,I,256
77,464,606.24,236.683,4,,256
78,465,607.155,236.811,4,I,256
79,466,608.462,237.014,4,I,256
80,467,609.905,237.242,4,I,256
81,468,611.228,237.445,4,I,256
82,469,612.172,237.573,4,,256
83,470,612.944,237.407,4,I,256
84,471,613.994,237.156,4,I,256
85,472,615.133,236.869,4,I,256
86,473,616.17,236.596,4,I,256
87,474,616.918,236.386,4,,256
88,475,617.561,235.965,4,I,256
89,476,618.415,235.374,4,I,256
90,477,619.262,234.771,4,I,256
91,478,619.884,234.31,4,,256
92,479,620.401,233.68,4,I,256
93,480,621.088,232.812,4,I,256
94,481,621.765,231.951,4,I,256
95,482,622.256,231.344,4,,256
96,483,622.599,231.125,4,I,256
97,484,623.06,230.855,4,I,256
98,485,623.556,230.575,4,I,256
99,486,624.008,230.329,4,I,256
100,487,624.333,230.158,4,,256
101,488,624.599,230.15,4,I,256
102,489,624.952,230.158,4,I,256
103,490,625.293,230.166,4,I,256
104,491,625.519,230.158,4,,256
105,492,625.419,229.982,4,I,256
106,493,625.248,229.728,4,I,256
107,494,625.065,229.466,4,I,256
108,495,624.926,229.268,4,,256
109,496,624.736,229.016,4,I,256
110,497,624.473,228.671,4,I,256
111,498,624.214,228.327,4,I,256
112,499,624.036,228.082,4,,256
113,500,624.024,227.947,4,I,256
114,501,624.025,227.779,4,I,256
115,502,624.032,227.613,4,I,256
116,503,624.036,227.488,4,,256
117,504,624.036,227.346,4,I,256
118,505,624.036,227.146,4,I,256
119,506,624.035,226.929,4,I,256
120,507,624.035,226.733,4,I,256
121,508,624.036,226.599,4,,256
122,509,624.049,226.575,4,I,256
123,510,624.071,226.553,4,I,256
124,511,624.075,226.553,4,I,256
125,512,624.036,226.599,4,,256
126,513,623.476,227.202,4,I,256
127,514,622.668,228.077,4,I,256
128,515,621.731,229.09,4,I,256
129,516,620.778,230.11,4,I,256
130,517,619.926,231.004,4,I,256
131,518,619.291,231.641,4,,256
132,519,618.172,232.164,4,I,256
133,520,616.611,232.858,4,I,256
134,521,615.055,233.536,4,I,256
135,522,613.952,234.014,4,,256
136,523,613.48,234.161,4,I,256
137,524,612.918,234.321,4,I,256
138,525,612.354,234.476,4,I,256
139,526,611.876,234.607,4,,256
140,527,610.707,234.904,4,I,256
141,528,609.055,235.322,4,I,256
142,529,607.404,235.753,4,I,256
143,530,606.24,236.09,4,,256
144,531,605.814,236.639,4,I,256
145,532,605.291,237.414,4,I,256
146,533,604.744,238.269,4,I,256
147,534,604.245,239.062,4,I,256
148,535,603.868,239.649,4,,256
149,536,603.31,240.448,4,I,256
150,537,602.525,241.572,4,I,256
151,538,601.662,242.8,4,I,256
152,539,600.873,243.913,4,I,256
153,540,600.308,244.691,4,,256
154,541,599.841,245.012,4,I,256
155,542,599.271,245.345,4,I,256
156,543,598.825,245.581,4,,256
157,544,598.461,245.595,4,I,256
158,545,597.984,245.59,4,I,256
159,546,597.483,245.58,4,I,256
160,547,597.046,245.581,4,,256
161,548,595.825,245.672,4,I,256
162,549,594.077,245.806,4,I,256
163,550,592.138,245.955,4,I,256
164,551,590.346,246.087,4,I,256
165,552,589.038,246.174,4,,256
166,553,587.512,246.121,4,I,256
167,554,585.428,246.034,4,I,256
168,555,583.369,245.943,4,I,256
169,556,581.92,245.877,4,,256
170,557,581.428,245.828,4,I,256
171,558,580.831,245.76,4,I,256
172,559,580.214,245.687,4,I,256
173,560,579.659,245.623,4,I,256
174,561,579.25,245.581,4,,256
175,562,578.839,245.612,4,I,256
176,563,578.271,245.659,4,I,256
177,564,577.623,245.715,4,I,256
178,565,576.974,245.775,4,I,256
179,566,576.403,245.831,4,I,256
180,567,575.988,245.877,4,,256
181,568,575.518,246.057,4,I,256
182,569,574.866,246.315,4,I,256
183,570,574.152,246.603,4,I,256
184,571,573.497,246.869,4,I,256
185,572,573.022,247.064,4,,256
186,573,572.541,247.3,4,I,256
187,574,571.873,247.629,4,I,256
188,575,571.148,247.989,4,I,256
189,576,570.499,248.316,4,I,256
190,577,570.056,248.547,4,,256
191,578,570.052,248.671,4,I,256
192,579,570.056,248.843,4,,256
193,580,569.68,249.459,4,I,256
194,581,569.143,250.329,4,I,256
195,582,568.507,251.354,4,I,256
196,583,567.833,252.438,4,I,256
197,584,567.183,253.484,4,I,256
198,585,566.618,254.394,4,I,256
199,586,566.2,255.072,4,,256
200,587,565.522,256.244,4,I,256
201,588,564.58,257.879,4,I,256
202,589,563.633,259.519,4,I,256
203,590,562.937,260.707,4,,256
204,591,562.334,261.555,4,I,256
205,592,561.505,262.71,4,I,256
206,593,560.563,264.013,4,I,256
207,594,559.622,265.306,4,I,256
208,595,558.794,266.431,4,I,256
209,596,558.192,267.232,4,,256
210,597,557.521,267.734,4,I,256
211,598,556.587,268.405,4,I,256
212,599,555.521,269.161,4,I,256
213,600,554.455,269.917,4,I,256
214,601,553.522,270.588,4,I,256
215,602,552.853,271.088,4,,256
216,603,552.284,271.871,4,I,256
217,604,551.511,272.975,4,I,256
218,605,550.667,274.191,4,I,256
219,606,549.883,275.312,4,I,256
220,607,549.294,276.13,4,,256
221,608,548.371,277.067,4,I,256
222,609,547.07,278.367,4,I,256
223,610,545.637,279.793,4,I,256
224,611,544.319,281.104,4,I,256
225,612,543.362,282.062,4,,256
226,613,542.349,283.147,4,I,256
227,614,540.939,284.662,4,I,256
228,615,539.333,286.39,4,I,256
229,616,537.732,288.112,4,I,256
230,617,536.339,289.609,4,I,256
231,618,535.354,290.663,4,,256
232,619,534.808,291.181,4,I,256
233,620,534.083,291.86,4,I,256
234,621,533.271,292.616,4,I,256
235,622,532.461,293.367,4,I,256
236,623,531.741,294.029,4,I,256
237,624,531.202,294.519,4,,256
238,625,530.321,295.171,4,I,256
239,626,529.076,296.085,4,I,256
240,627,527.707,297.088,4,I,256
241,628,526.457,298.007,4,I,256
242,629,525.566,298.671,4,,256
243,630,524.901,299.304,4,I,256
244,631,524.026,300.152,4,I,256
245,632,523.18,301.001,4,I,256
246,633,522.601,301.637,4,,256
247,634,522.626,302.344,4,I,256
248,635,522.729,303.307,4,I,256
249,636,522.841,304.25,4,I,256
250,637,522.897,304.9,4,,256
251,638,522.638,304.926,4,I,256
252,639,522.257,304.899,4,I,256
253,640,521.826,304.86,4,I,256
254,641,521.422,304.847,4,I,256
255,642,521.118,304.9,4,,256
256,643,520.603,305.88,4,I,256
257,644,519.87,307.313,4,I,256
258,645,519.069,308.908,4,I,256
259,646,518.348,310.376,4,I,256
260,647,517.855,311.425,4,,256
261,648,517.831,312.337,4,I,256
262,649,517.853,313.552,4,I,256
263,650,517.876,314.742,4,I,256
264,651,517.855,315.577,4,,256
265,652,517.395,315.804,4,I,256
266,653,516.716,316.061,4,I,256
267,654,515.97,316.325,4,I,256
268,655,515.31,316.567,4,I,256
269,656,514.889,316.764,4,,256
270,657,515.355,317.221,4,I,256
271,658,516.075,317.874,4,I,256
272,659,516.889,318.596,4,I,256
273,660,517.635,319.257,4,I,256
274,661,518.152,319.73,4,,256
275,662,518.371,320.117,4,I,256
276,663,518.634,320.629,4,I,256
277,664,518.879,321.136,4,I,256
278,665,519.041,321.509,4,,256
279,666,518.959,321.834,4,I,256
280,667,518.822,322.273,4,I,256
281,668,518.667,322.757,4,I,256
282,669,518.53,323.217,4,I,256
283,670,518.448,323.585,4,,256
284,671,518.612,324.499,4,I,256
285,672,518.859,325.79,4,I,256
286,673,519.123,327.091,4,I,256
287,674,519.338,328.034,4,,256
288,675,519.802,328.722,4,I,256
289,676,520.467,329.653,4,I,256
290,677,521.196,330.655,4,I,256
291,678,521.854,331.557,4,I,256
292,679,522.304,332.186,4,,256
293,680,522.344,332.402,4,I,256
294,681,522.334,332.613,4,I,256
295,682,522.304,332.78,4,,256
296,683,522.124,332.973,4,I,256
297,684,521.862,333.246,4,I,256
298,685,521.572,333.54,4,I,256
299,686,521.306,333.799,4,I,256
300,687,521.118,333.966,4,,256
301,688,520.985,333.803,4,I,256
302,689,520.812,333.548,4,I,256
303,690,520.644,333.279,4,I,256
304,691,520.524,333.076,4,,256
305,692,520.478,332.819,4,I,256
306,693,520.427,332.464,4,I,256
307,694,520.351,332.119,4,I,256
308,695,520.228,331.89,4,,256
309,696,519.298,331.997,4,I,256
310,697,517.952,332.168,4,I,256
311,698,516.448,332.374,4,I,256
312,699,515.044,332.587,4,I,256
313,700,513.999,332.78,4,,256
314,701,512.436,333.617,4,I,256
315,702,510.22,334.804,4,I,256
316,703,507.687,336.184,4,I,256
317,704,505.173,337.598,4,I,256
318,705,503.012,338.889,4,I,256
319,706,501.542,339.898,4,,256
320,707,501.839,342.567,4,,256
321,708,501.99,343.359,4,I,256
322,709,502.186,344.289,4,I,256
323,710,502.395,345.239,4,I,256
324,711,502.586,346.089,4,I,256
325,712,502.729,346.72,4,,256
326,713,502.916,347.379,4,I,256
327,714,503.178,348.29,4,I,256
328,715,503.465,349.287,4,I,256
329,716,503.728,350.203,4,I,256
330,717,503.915,350.872,4,,256
331,718,504.06,351.62,4,I,256
332,719,504.254,352.635,4,I,256
333,720,504.426,353.658,4,I,256
334,721,504.508,354.431,4,,256
335,722,504.022,355.369,4,I,256
336,723,503.301,356.677,4,I,256
337,724,502.497,358.109,4,I,256
338,725,501.761,359.42,4,I,256
339,726,501.246,360.363,4,,256
340,727,500.957,361.201,4,I,256
341,728,500.573,362.353,4,I,256
342,729,500.132,363.69,4,I,256
343,730,499.673,365.088,4,I,256
344,731,499.234,366.418,4,I,256
345,732,498.856,367.555,4,I,256
346,733,498.576,368.371,4,,256
347,734,498.206,368.955,4,I,256
348,735,497.689,369.739,4,I,256
349,736,497.12,370.587,4,I,256
350,737,496.593,371.363,4,I,256
351,738,496.204,371.93,4,,256
352,739,495.682,372.541,4,I,256
353,740,494.946,373.385,4,I,256
354,741,494.145,374.31,4,I,256
355,742,493.427,375.161,4,I,256
356,743,492.941,375.786,4,,256
357,744,492.994,376.529,4,I,256
358,745,493.134,377.466,4,I,256
359,746,493.238,378.159,4,,256
360,747,493.205,378.337,4,I,256
361,748,493.149,378.548,4,I,256
362,749,493.082,378.773,4,I,256
363,750,493.016,378.993,4,I,256
364,751,492.965,379.189,4,I,256
365,752,492.941,379.345,4,,256
366,753,493.165,379.706,4,I,256
367,754,493.496,380.22,4,I,256
368,755,493.864,380.791,4,I,256
369,756,494.197,381.322,4,I,256
370,757,494.424,381.718,4,,256
371,758,494.437,382.304,4,I,256
372,759,494.439,383.129,4,I,256
373,760,494.435,384.074,4,I,256
374,761,494.429,385.023,4,I,256
375,762,494.424,385.859,4,I,256
376,763,494.424,386.463,4,,256
377,764,494.471,387.12,4,I,256
378,765,494.541,388.029,4,I,256
379,766,494.617,389.025,4,I,256
380,767,494.683,389.942,4,I,256
381,768,494.721,390.616,4,,256
382,769,494.605,391.427,4,I,256
383,770,494.433,392.534,4,I,256
384,771,494.256,393.646,4,I,256
385,772,494.127,394.471,4,,256
386,773,494.028,395.299,4,I,256
387,774,493.911,396.331,4,I,256
388,775,493.831,397.141,4,,256
389,776,493.871,397.76,4,I,256
390,777,493.937,398.592,4,I,256
391,778,494.012,399.5,4,I,256
392,779,494.081,400.348,4,I,256
393,780,494.127,400.997,4,,256
0,387,637.086,286.511,2,,257
1,388,632.637,288.29,4,,257
2,389,631.154,290.07,4,,257
3,390,631.321,292.795,4,I,257
4,391,631.451,295.705,4,,257
5,392,629.671,298.968,4,,257
6,393,628.82,300.48,4,I,257
7,394,627.903,302.125,4,I,257
8,395,627.299,303.417,4,,257
9,396,627.743,304.694,4,I,257
10,397,628.443,306.452,4,I,257
11,398,629.247,308.372,4,I,257
12,399,630.004,310.136,4,I,257
13,400,630.561,311.425,4,,257
14,401,631.371,312.863,4,I,257
15,402,632.49,314.815,4,I,257
16,403,633.609,316.777,4,I,257
17,404,634.417,318.247,4,,257
18,405,634.959,319.863,4,I,257
19,406,635.61,321.909,4,I,257
20,407,636.196,323.585,4,,257
21,408,637.403,325.594,4,I,257
22,409,639.094,328.338,4,I,257
23,410,640.819,331.078,4,I,257
24,411,642.128,333.076,4,,257
25,412,643.816,334.633,4,I,257
26,413,646.13,336.681,4,I,257
27,414,648.446,338.706,4,I,257
28,415,650.136,340.195,4,,257
29,416,651.478,341.469,4,I,257
30,417,653.093,343.04,4,I,257
31,418,654.289,344.347,4,,257
32,419,654.671,346.128,4,I,257
33,420,655.097,348.576,4,I,257
34,421,655.49,351.059,4,I,257
35,422,655.772,352.948,4,,257
36,423,655.898,355.406,4,I,257
37,424,656.059,358.543,4,I,257
38,425,656.365,360.956,4,,257
39,426,658.264,362.447,4,I,257
40,427,660.996,364.358,4,I,257
41,428,663.784,366.199,4,I,257
42,429,665.856,367.481,4,,257
43,430,668.0,367.667,4,I,257
44,431,670.895,367.791,4,I,257
45,432,673.792,367.908,4,I,257
46,433,675.94,368.075,4,,257
47,434,678.055,369.152,4,I,257
48,435,680.904,370.705,4,I,257
49,436,683.718,372.278,4,I,257
50,437,685.728,373.413,4,,257
51,438,686.753,374.197,4,I,257
52,439,688.026,375.214,4,I,257
53,440,689.261,376.22,4,I,257
54,441,690.177,376.972,4,,257
55,442,691.015,377.769,4,I,257
56,443,692.136,378.853,4,I,257
57,444,693.242,379.887,4,I,257
58,445,694.033,380.531,4,,257
59,446,694.442,379.663,4,I,257
60,447,694.922,378.752,4,,257
61,448,696.282,379.048,4,I,257
62,449,698.232,379.56,4,I,257
63,450,700.392,380.161,4,I,257
64,451,702.381,380.725,4,I,257
65,452,703.82,381.125,4,,257
66,453,705.291,381.506,4,I,257
67,454,707.325,382.031,4,I,257
68,455,709.542,382.602,4,I,257
69,456,711.565,383.123,4,I,257
70,457,713.015,383.497,4,,257
71,458,714.186,383.812,4,I,257
72,459,715.734,384.228,4,I,257
73,460,717.257,384.649,4,I,257
74,461,718.353,384.98,4,,257
75,462,719.002,385.535,4,I,257
76,463,719.86,386.321,4,I,257
77,464,720.779,387.185,4,I,257
78,465,721.611,387.975,4,I,257
79,466,722.209,388.54,4,,257
80,467,722.67,388.993,4,I,257
81,468,723.277,389.592,4,I,257
82,469,723.869,390.183,4,I,257
83,470,724.285,390.616,4,,257
84,471,724.405,390.954,4,I,257
85,472,724.544,391.412,4,I,257
86,473,724.696,391.933,4,I,257
87,474,724.856,392.457,4,I,257
88,475,725.017,392.928,4,I,257
89,476,725.175,393.285,4,,257
90,477,726.129,393.998,4,I,257
91,478,727.428,394.935,4,I,257
92,479,728.438,395.658,4,,257
93,480,729.095,396.11,4,I,257
94,481,729.94,396.687,4,I,257
95,482,730.775,397.269,4,I,257
96,483,731.403,397.734,4,,257
97,484,732.104,398.594,4,I,257
98,485,733.058,399.797,4,I,257
99,486,734.0,401.006,4,I,257
100,487,734.666,401.886,4,,257
101,488,734.923,402.563,4,I,257
102,489,735.237,403.48,4,I,257
103,490,735.571,404.473,4,I,257
104,491,735.888,405.38,4,I,257
105,492,736.149,406.039,4,,257
106,493,736.87,406.691,4,I,257
107,494,737.901,407.585,4,I,257
108,495,739.046,408.568,4,I,257
109,496,740.109,409.487,4,I,257
110,497,740.895,410.191,4,,257
111,498,741.965,411.489,4,I,257
112,499,743.441,413.305,4,I,257
113,500,744.904,415.121,4,I,257
114,501,745.937,416.42,4,,257
115,502,746.319,417.129,4,I,257
116,503,746.718,417.924,4,I,257
117,504,747.123,418.496,4,,257
118,505,748.366,418.558,4,I,257
119,506,750.026,418.558,4,I,257
120,507,751.275,418.496,4,,257
121,508,751.74,417.945,4,I,257
122,509,752.305,417.135,4,I,257
123,510,752.905,416.244,4,I,257
124,511,753.474,415.452,4,I,257
125,512,753.945,414.937,4,,257
126,513,755.276,415.319,4,I,257
127,514,757.165,415.933,4,I,257
128,515,759.074,416.569,4,I,257
129,516,760.47,417.013,4,,257
130,517,761.625,417.158,4,I,257
131,518,763.152,417.32,4,I,257
132,519,764.674,417.477,4,I,257
133,520,765.809,417.606,4,,257
134,521,766.991,417.875,4,I,257
135,522,768.476,418.23,4,I,257
136,523,769.664,418.496,4,,257
137,524,770.855,418.593,4,I,257
138,525,772.501,418.708,4,I,257
139,526,774.293,418.833,4,I,257
140,527,775.922,418.963,4,I,257
141,528,777.079,419.089,4,,257
142,529,777.851,419.716,4,I,257
143,530,778.758,420.561,4,I,257
144,531,779.452,421.165,4,,257
145,532,779.905,421.083,4,I,257
146,533,780.487,420.896,4,I,257
147,534,781.071,420.695,4,I,257
148,535,781.528,420.572,4,,257
149,536,782.265,420.737,4,I,257
150,537,783.288,420.99,4,I,257
151,538,784.321,421.256,4,I,257
152,539,785.087,421.462,4,,257
153,540,785.853,421.773,4,I,257
154,541,786.886,422.204,4,I,257
155,542,787.909,422.635,4,I,257
156,543,788.646,422.945,4,,257
157,544,789.101,423.135,4,I,257
158,545,789.68,423.376,4,I,257
159,546,790.262,423.624,4,I,257
160,547,790.723,423.834,4,,257
161,548,791.523,424.355,4,I,257
162,549,792.569,425.05,4,I,257
163,550,793.392,425.614,4,,257
164,551,794.059,426.22,4,I,257
165,552,794.962,427.057,4,I,257
166,553,795.946,427.976,4,I,257
167,554,796.859,428.829,4,I,257
168,555,797.544,429.47,4,,257
169,556,798.601,430.463,4,I,257
170,557,800.066,431.84,4,I,257
171,558,801.53,433.219,4,I,257
172,559,802.586,434.215,4,,257
173,560,803.267,434.893,4,I,257
174,561,804.06,435.691,4,I,257
175,562,804.662,436.291,4,,257
176,563,805.014,436.589,4,I,257
177,564,805.479,436.971,4,I,257
178,565,805.975,437.382,4,I,257
179,566,806.422,437.767,4,I,257
180,567,806.739,438.071,4,,257
181,568,806.9,438.749,4,I,257
182,569,807.112,439.714,4,I,257
183,570,807.333,440.784,4,I,257
184,571,807.52,441.78,4,I,257
185,572,807.628,442.52,4,,257
186,573,807.289,443.598,4,I,257
187,574,806.806,444.989,4,I,257
188,575,806.442,446.079,4,,257
189,576,806.331,446.931,4,I,257
190,577,806.227,447.958,4,I,257
191,578,806.145,448.748,4,,257
192,579,806.047,449.286,4,I,257
193,580,805.906,450.004,4,I,257
194,581,805.756,450.781,4,I,257
195,582,805.627,451.491,4,I,257
196,583,805.552,452.011,4,,257
197,584,805.768,452.586,4,I,257
198,585,806.088,453.369,4,I,257
199,586,806.437,454.14,4,I,257
200,587,806.739,454.68,4,,257
201,588,807.577,454.832,4,I,257
202,589,808.763,454.992,4,I,257
203,590,809.975,455.145,4,I,257
204,591,810.891,455.273,4,,257
205,592,812.02,455.571,4,I,257
206,593,813.564,455.989,4,I,257
207,594,815.107,456.42,4,I,257
208,595,816.23,456.756,4,,257
209,596,817.082,457.303,4,I,257
210,597,818.106,458.01,4,I,257
211,598,818.899,458.536,4,,257
212,599,819.49,458.687,4,I,257
213,600,820.265,458.848,4,I,257
214,601,821.024,459.002,4,I,257
215,602,821.568,459.129,4,,257
216,603,821.861,459.404,4,I,257
217,604,822.239,459.795,4,I,257
218,605,822.649,460.226,4,I,257
219,606,823.036,460.623,4,I,257
220,607,823.348,460.909,4,,257
221,608,824.132,461.177,4,I,257
222,609,825.178,461.511,4,I,257
223,610,826.017,461.799,4,,257
224,611,826.822,462.259,4,I,257
225,612,827.928,462.907,4,I,257
226,613,829.136,463.623,4,I,257
227,614,830.246,464.282,4,I,257
228,615,831.059,464.765,4,,257
229,616,832.0,465.327,4,I,257
230,617,833.281,466.093,4,I,257
231,618,834.563,466.863,4,I,257
232,619,835.508,467.434,4,,257
233,620,836.367,468.008,4,I,257
234,621,837.545,468.802,4,I,257
235,622,838.827,469.666,4,I,257
236,623,839.999,470.447,4,I,257
237,624,840.847,470.993,4,,257
238,625,841.658,471.22,4,I,257
239,626,842.743,471.494,4,I,257
240,627,843.843,471.74,4,I,257
241,628,844.703,471.883,4,,257
242,629,846.068,471.532,4,I,257
243,630,847.985,471.003,4,I,257
244,631,850.108,470.412,4,I,257
245,632,852.095,469.876,4,I,257
246,633,853.601,469.51,4,,257
247,634,856.216,469.469,4,I,257
248,635,857.456,469.51,7,,257
249,636,847.965,469.807,7,,257
250,637,843.22,468.62,7,,257
251,638,839.661,467.434,7,,257
252,639,835.805,468.324,7,,257
0,370,618.994,591.707,2,,258
1,371,620.18,591.707,4,,258
2,372,621.663,592.597,4,,258
3,373,621.663,589.334,4,,258
4,374,620.477,584.886,4,,258
5,375,619.059,584.079,4,I,258
6,376,617.246,583.57,4,I,258
7,377,615.731,583.106,4,,258
8,378,613.677,581.735,4,I,258
9,379,610.851,579.779,4,I,258
10,380,608.018,577.856,4,I,258
11,381,605.944,576.581,4,,258
12,382,604.214,577.141,4,I,258
13,383,602.089,578.106,4,I,258
14,384,600.308,578.954,4,,258
15,385,597.773,580.266,4,I,258
16,386,595.266,581.623,4,,258
17,387,593.714,582.826,4,I,258
18,388,592.3,583.996,4,,258
19,389,590.901,585.079,4,I,258
20,390,589.016,586.529,4,I,258
21,391,587.143,587.973,4,I,258
22,392,585.775,589.038,4,,258
23,393,584.707,590.009,4,I,258
24,394,583.308,591.31,4,I,258
25,395,581.882,592.587,4,I,258
26,396,580.733,593.487,4,,258
27,397,578.511,593.786,4,I,258
28,398,575.395,594.123,4,I,258
29,399,572.279,594.439,4,I,258
30,400,570.056,594.673,4,,258
31,401,568.894,594.877,4,I,258
32,402,567.584,595.12,4,I,258
33,403,566.497,595.266,4,,258
34,404,564.943,594.981,4,I,258
35,405,563.234,594.673,4,,258
36,406,560.901,594.632,4,I,258
